※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2020/6/2,10時,107177.1,5518,233,7352.9,57090.4,1304,891.5,0,35721.3,2,-933
2020/6/2,11時,108712.5,5519,231,7259.9,56743.5,1302,905.7,0,37621.4,2,-877
2020/6/2,12時,104496.8,5518,234,6926.9,53894.2,1320,866,0,37963.7,2,-2230
2020/6/2,13時,109370.1,5517,234,7347.9,58175.4,1312,813,0,36352.8,2,-387
2020/6/2,14時,109980.8,5520,233,8081.9,62674.7,1297,765.6,0,31807.6,2,-394
2020/6/2,15時,108245.5,5518,264,8907.9,66529,1289,756.3,0,24856.3,1,126
2020/6/2,16時,107964,5518,273,9973.9,72128.8,1292,637.2,0,16258.1,0,1888
2020/6/2,17時,103217.6,5520,273,10965.9,74171.3,1280,525.2,0,7138.2,0,3353
2020/6/2,18時,100555.7,5520,276,11888.9,76366,1272,474.5,0,1199.3,0,3554
2020/6/2,19時,98763.9,5519,274,11757.9,76080.1,1277,513.5,0,17.4,0,3317
2020/6/2,20時,94112.9,5518,275,10731.9,73844.6,1280.7,547.7,0,0,0,1916
2020/6/2,21時,88956.8,5518,275,9418.9,71242.6,1276.7,534.6,0,0,0,692
2020/6/2,22時,85420,5519,274,8550.9,68639.9,1280.7,502.5,0,0,0,655
2020/6/2,23時,81383.1,5521,275,8076.9,65602.8,1282.7,506.7,0,0,0,120
2020/6/3,0時,75636.1,5519,279,7661.9,61629,1281.7,406.5,0,0,0,-1142
2020/6/3,1時,72725.4,5518,280,7596.9,60253,1298.7,384.8,0,0,0,-2604
2020/6/3,2時,73828.4,5518,280,7794.9,61224.8,1300.7,370,0,0,0,-2657
2020/6/3,3時,76682.3,5518,282,8365.9,63071,1296.7,359.7,0,0,0,-2210
2020/6/3,4時,77826.4,5516,282,8763.9,63483.1,1297.7,352.7,0,95,0,-1959
2020/6/3,5時,76604.2,5516,280,8064.9,60845.5,1292.7,314.1,0,2116,0,-1822
2020/6/3,6時,77837,5517,279,7421.9,57419.1,1301.7,258.8,0,8658.5,0,-3023
2020/6/3,7時,83176.4,5518,277,7183.9,55028.8,1302.7,215,0,17431,0,-3776
2020/6/3,8時,95185.9,5519,275,7273.9,58376.3,1294,160.5,0,24556.2,0,-2278
2020/6/3,9時,104848.2,5521,276,7355.9,61272.4,1279,151.7,0,29109.2,0,-107
2020/6/3,10時,108006.6,5518,276,7544.9,62454.1,1276,170.9,0,30525.7,0,243
2020/6/3,11時,109803.8,5520,276,7368.9,64048.9,1281,192.8,0,29640.2,0,1481
2020/6/3,12時,106135.1,5517,274,6760.9,64582.9,1285,192.2,0,26410.1,0,1117
2020/6/3,13時,110305.6,5516,277,7656.9,71340,1271,188.2,0,21772.5,0,2281
2020/6/3,14時,110175.8,5517,277,8314.9,75077,1269,202.7,0,16984.2,0,2534
2020/6/3,15時,107721.5,5518,277,9617.9,76019.4,1277,206.2,0,11942,0,2864
2020/6/3,16時,105723.9,5514,278,10544.9,77060.3,1275,196.8,0,7249.9,0,3599
2020/6/3,17時,100865.1,5515,277,10954.9,76494,1273,221.3,0,3284.9,0,2850
2020/6/3,18時,99669.2,5514,281,11756.9,76442.2,1281,218.6,0,556.5,0,3619
2020/6/3,19時,98355.5,5514,278,11460.9,76562.5,1276,210.7,0,4.4,0,3050
2020/6/3,20時,93606.4,5513,281,10479.9,74447.5,1283.7,197.3,0,0,0,1402
2020/6/3,21時,88860.6,5512,282,8746.9,72162.7,1283.7,224.3,0,0,0,652
2020/6/3,22時,85303.5,5516,280,8123.9,69358.4,1285.7,239.5,0,0,0,505
2020/6/3,23時,81387,5515,280,7943.9,66151.1,1298.7,216.3,0,0,0,-14
2020/6/4,0時,75905.2,5516,281,7820.9,61775.4,1289.7,267.2,0,0,0,-1046
2020/6/4,1時,72962.7,5518,281,7566.9,60436.4,1304.7,318.7,0,0,0,-2461
2020/6/4,2時,74110.8,5518,282,7769.9,61297.7,1303.7,342.5,0,0,0,-2399
2020/6/4,3時,77015.4,5517,282,8135.9,63092.3,1296.7,274.5,0,0,0,-1583
2020/6/4,4時,78082.4,5516,283,8188.9,63556.3,1301.7,268.5,0,84,0,-1113
2020/6/4,5時,76965.9,5515,281,7854.9,61389.8,1274.7,248.5,0,1393,0,-992
2020/6/4,6時,77975.2,5521,282,7330.9,59235.1,1276.7,224.4,0,5568.1,0,-1456
2020/6/4,7時,83660,5519,280,6876.9,58541.5,1297.7,212,0,12206.9,0,-1278
2020/6/4,8時,95292.7,5521,278,7237.9,61078.5,1288,213.7,0,20323.6,0,-645
2020/6/4,9時,104502,5518,276,7517.9,62792,1292,288.2,0,27502.9,0,-690
2020/6/4,10時,108663.8,5517,274,7724.9,61968.4,1291,374,0,32883.5,0,-1367
2020/6/4,11時,111129.3,5512,276,7619.9,61873.7,1293,422.5,0,35344.2,0,-1215
2020/6/4,12時,108113.1,5514,273,6765.9,60594,1297,449.8,0,35347.4,0,-2126
2020/6/4,13時,113475.1,5512,274,7217.9,66699.9,1293,480.8,0,32454.5,0,-455
2020/6/4,14時,114146.1,5512,273,8672.9,69902.3,1300,468.9,0,27679,0,335
2020/6/4,15時,112623.5,5512,278,9743.9,73658.1,1285,411.1,0,21478.4,0,255
2020/6/4,16時,111302.3,5511,277,10930.9,77356.4,1272,371.3,0,13526.7,0,2057
2020/6/4,17時,105300.5,5511,278,11279.9,78131.8,1272,363,0,5817.8,0,2644
2020/6/4,18時,102381,5513,282,11935.9,78499.6,1283,353.1,0,994.4,0,3525
2020/6/4,19時,100639.1,5509,282,11686.9,78027.3,1279,410.1,0,12.8,0,3440
2020/6/4,20時,95544.1,5512,283,10428.9,76159.2,1280.7,466.3,0,0,0,1419
2020/6/4,21時,90253.2,5513,284,9122.9,73111.9,1278.7,468.7,0,0,0,475
2020/6/4,22時,86282.9,5508,282,7833.9,70505.2,1283.7,501.1,0,0,0,372
2020/6/4,23時,82109.7,5510,284,7499.9,66576.2,1302.7,580.9,0,0,0,358
2020/6/5,0時,76454.1,5508,282,7212.9,61294.3,1287.7,696.2,0,0,0,168
2020/6/5,1時,73410.5,5508,281,7291.9,59303,1290.7,695.9,0,0,0,-962
2020/6/5,2時,74204.2,5512,284,7589.9,59735.6,1286.7,816,0,0,0,-1020
2020/6/5,3時,76990.4,5511,282,8080.9,61357.6,1284.7,809.2,0,0,0,-340
2020/6/5,4時,77916.9,5512,282,8491.9,61747.6,1287.7,774.7,0,79,0,-261
2020/6/5,5時,76395.7,5513,281,7714.9,60084.4,1286.7,684.7,0,1909,0,-1078
2020/6/5,6時,78042.1,5512,282,7212.9,56340.9,1289.7,524.6,0,8716,0,-1835
2020/6/5,7時,83913.5,5513,279,6953.9,53717.7,1301.7,414,0,18216.2,0,-2483
2020/6/5,8時,95742.1,5509,281,7015.9,56118.6,1296,386.4,0,27888.2,0,-2749
2020/6/5,9時,106632.6,5511,281,7293.9,57754.3,1300,422.9,0,35465.5,0,-1397
2020/6/5,10時,111772.9,5510,279,7507.9,58342.8,1295,453.6,0,39488.6,0,-1109
2020/6/5,11時,114813.7,5512,281,7299.9,60048,1296,520.2,0,40557.6,0,-694
2020/6/5,12時,112091.7,5511,281,6706.9,59670.4,1306,584.9,0,38838.5,0,-814
2020/6/5,13時,116294.6,5510,281,7478.9,65176.2,1292,566.1,0,34582.4,0,1407
2020/6/5,14時,116262.4,5510,279,8818.9,70243.5,1287,482.7,0,27891.3,0,1748
2020/6/5,15時,114260.1,5506,279,9628.9,74289.1,1252,422.2,0,20648.9,0,2236
2020/6/5,16時,111351.4,5508,279,10930.9,77673.1,1231,352.1,0,11651.3,0,3734
2020/6/5,17時,104743.4,5505,282,11210.9,77691.2,1245,294.5,0,4320.8,0,4192
2020/6/5,18時,102027.2,5505,282,11697.9,78439.9,1256,252.5,0,711.9,0,3883
2020/6/5,19時,99956.5,5510,281,11507.9,78430.6,1248,224.1,0,9.9,0,2745
2020/6/5,20時,94753.8,5507,285,10429.9,75849.4,1242.7,254.8,0,0,0,1186
2020/6/5,21時,89713.7,5506,283,8828.9,72966.8,1245.7,274.3,0,0,0,609
2020/6/5,22時,85900.7,5504,283,7798.9,70480.8,1253.7,261.3,0,0,0,314
2020/6/5,23時,81977.4,5507,284,7322.9,66875.1,1263.7,246.7,0,0,0,484
2020/6/6,0時,76397.9,5508,283,6954.9,62068.2,1235.7,252.1,0,0,0,98
2020/6/6,1時,72976.3,5507,282,6840.9,58808.3,1243.7,281.4,0,0,0,13
2020/6/6,2時,73515.3,5508,282,7159.9,58758.2,1260.7,289.5,0,0,0,252
2020/6/6,3時,75748.6,5509,284,7623.9,60324.3,1288.7,300.7,0,0,0,418
2020/6/6,4時,75948.7,5506,277,8020.9,59889.2,1270.7,362.9,0,76,0,542
2020/6/6,5時,73155.5,5512,283,7373.9,56880.8,1281.7,375.1,0,1544,0,-97
2020/6/6,6時,71601.1,5512,281,6671.9,53505.5,1280.7,345.1,0,5755.9,0,-1750
2020/6/6,7時,75074.7,5513,281,6216.9,52511.3,1280.7,341.1,0,11892.7,0,-2956
2020/6/6,8時,82286.4,5512,282,6223.9,53035.4,1287,331.4,0,17682.7,0,-2068
2020/6/6,9時,88983.1,5512,281,6344.9,53362.7,1288,386.6,0,22096.9,0,-290
2020/6/6,10時,91925.5,5509,281,6294.9,54456.8,1289,465.8,0,23148,0,476
2020/6/6,11時,93227.2,5511,281,6541.9,54940.5,1291,584.6,0,23174.2,0,900
2020/6/6,12時,91842.3,5508,282,6264.9,54297.9,1298,648.3,0,23090.2,0,454
2020/6/6,13時,92127.4,5507,279,6760.9,56152.8,1298,688.2,0,21632.5,0,-190
2020/6/6,14時,91374.5,5511,282,7159.9,58442.5,1299,638.9,0,17495.2,0,544
2020/6/6,15時,89659.1,5508,281,7946.9,59921.7,1271,564.4,0,12020.1,0,2146
2020/6/6,16時,89551,5507,279,8929.9,62374.1,1241,508.1,0,6940.9,0,3770
2020/6/6,17時,89951.3,5506,281,9578.9,65196.2,1252,484.9,0,3172.3,0,4483
2020/6/6,18時,90985.9,5510,284,9846.9,68247.5,1258,428.6,0,556.9,0,4852
2020/6/6,19時,90353.4,5507,282,9903.9,68917.8,1254,371.7,0,7,0,4112
2020/6/6,20時,86355.5,5511,285,8641.9,68184.9,1264.7,348,0,0,0,2124
2020/6/6,21時,81484.2,5510,286,7484.9,65204.1,1264.7,331.5,0,0,0,1406
2020/6/6,22時,77422.8,5511,285,7029.9,61842.1,1268.7,307.1,0,0,0,1178
2020/6/6,23時,74277.3,5512,286,6869.9,59516,1268.7,273.7,0,0,0,542
2020/6/7,0時,69596,5509,284,6556.9,55807.2,1270.7,293.2,0,0,0,-130
2020/6/7,1時,67065.3,5509,283,6765.9,53122.2,1269.7,339.5,0,0,0,-225
2020/6/7,2時,68088.3,5507,282,7238.9,53619.8,1252.7,357.9,0,0,0,-166
2020/6/7,3時,70800.3,5507,284,7551.9,55670.8,1270.7,347.9,0,0,0,164
2020/6/7,4時,71621,5506,282,7986.9,55769.2,1261.7,348.2,0,88,0,379
2020/6/7,5時,69516.8,5505,283,7798.9,52290.1,1265.7,401.1,0,1789,0,187
2020/6/7,6時,67318.4,5507,283,7044.9,46497.8,1258.7,402.8,0,7369.2,0,-1049
2020/6/7,7時,68274.1,5510,281,6308.9,42429.5,1262.7,397.7,0,15641.3,0,-3550
2020/6/7,8時,71593.4,5508,281,5961.9,40733.7,1282,410.3,0,25291.5,14,-7874
2020/6/7,9時,76706.3,5509,283,5852.9,39138.8,1285,434.8,0,33811.8,24,-9604
2020/6/7,10時,80322.7,5507,280,5721.9,38524.5,1222,466.2,0,39281.1,218,-10683
2020/6/7,11時,82790,5506,282,5618.9,39043.9,1212,487.1,0,41674.1,432,-11031
2020/6/7,12時,84046.4,5508,282,5519.9,39767.6,1193,471.2,0,41734.7,442,-10434
2020/6/7,13時,83259.8,5508,280,5763.9,40092.7,1192,476,0,39209.2,428,-9259
2020/6/7,14時,82622.3,5504,280,6189.9,41007.2,1198,529.2,0,34386,197,-6479
2020/6/7,15時,82613.5,5505,281,6702.9,43992.9,1256,497.6,0,26691.1,24,-2323
2020/6/7,16時,84119.6,5506,280,7807.9,51230.7,1281,370.3,0,17236.7,0,401
2020/6/7,17時,86532,5505,280,8870.9,60314.6,1267,272.3,0,7840.2,0,2183
2020/6/7,18時,87349.7,5507,282,9643.9,66762.2,1273,239.1,0,1411.5,0,2231
2020/6/7,19時,87670.8,5506,282,9603.9,68474.9,1280,222,0,23,0,2275
2020/6/7,20時,84310.6,5504,284,8946.9,66924.4,1282.7,201.6,0,0,0,1159
2020/6/7,21時,79864.6,5504,282,7649.9,64301.8,1283.7,238.2,0,0,0,608
2020/6/7,22時,75502.9,5507,282,7015.9,61127.5,1282.7,234.8,0,0,0,56
2020/6/7,23時,72232.9,5502,285,6552.9,58715.8,1282.7,216.5,0,0,0,-317
2020/6/8,0時,67742.1,5504,282,6540.9,54736.6,1282.6,211,0,0,0,-816
2020/6/8,1時,65152,5504,283,6616.9,53066.4,1283.6,206.1,0,0,0,-1807
2020/6/8,2時,66741.9,5505,284,6596.9,54408.5,1283.6,192.9,0,0,0,-1520
2020/6/8,3時,70144.6,5506,283,6742.9,56362.8,1263.6,206.3,0,0,0,-220
2020/6/8,4時,72027.7,5505,283,6945.9,57542.1,1264.6,225.1,0,89,0,176
2020/6/8,5時,72330.2,5506,281,6717.9,56291.5,1266.6,236.2,0,2238,0,-210
2020/6/8,6時,74346.2,5505,281,6715.9,52655.1,1272.6,228.1,0,9113.5,0,-1423
2020/6/8,7時,80757.1,5508,280,6779.9,50650,1278.6,231.4,0,18289.2,0,-2257
2020/6/8,8時,93265.9,5508,280,6983.9,53502.7,1262.9,255.2,0,27369.2,0,-1896
2020/6/8,9時,103427.5,5506,281,7204.9,54122.5,1252.9,283.3,0,34794.9,0,-20
2020/6/8,10時,108126.8,5505,278,6757.9,54353.9,1242.9,363.2,0,39758.9,0,-135
2020/6/8,11時,111399.2,5504,282,6511.9,55362.4,1247.9,428.4,0,42230.6,0,-165
2020/6/8,12時,108082.1,5503,283,6242.9,54164.6,1255.9,491.3,0,41406.4,0,-1264
2020/6/8,13時,113537.1,5502,281,6633.9,60764.6,1241.9,587.4,0,38735.3,0,-206
2020/6/8,14時,114321.7,5501,282,7286.9,65798.2,1253.9,651.2,0,33342.5,0,204
2020/6/8,15時,113267,5499,280,8145.9,70895.2,1244.9,706,0,25582,0,908
2020/6/8,16時,112745.5,5500,282,9302.9,76618,1227.9,684,0,16602.7,0,2521
2020/6/8,17時,107160.8,5500,283,9837.9,79586.9,1228.9,666,0,7404.1,0,2648
2020/6/8,18時,103150.6,5498,283,10450.9,80819.9,1252.9,662.3,0,1360.6,0,2821
2020/6/8,19時,101074.9,5497,285,10268.9,80762.8,1256.9,681.3,0,33,0,2296
2020/6/8,20時,95995.5,5498,285,9344.9,78056.5,1257.6,713.5,0,0,0,837
2020/6/8,21時,90726.7,5503,284,8362.9,74450.2,1256.6,749,0,0,0,115
2020/6/8,22時,86388.9,5498,285,7613.9,70957.4,1273.6,741,0,0,0,28
2020/6/8,23時,82190.7,5502,286,7074.9,67801,1281.6,736.2,0,0,0,-496
2020/6/9,0時,76213.2,5501,282,6573.9,63330.2,1320.7,698.4,0,0,0,-1491
2020/6/9,1時,73037.5,5500,284,6507.9,62300.8,1318.7,681.1,0,0,0,-3550
2020/6/9,2時,73749.9,5501,284,6739.9,63196,1310.7,661.3,0,0,0,-3943
2020/6/9,3時,76498,5498,283,7340.9,64118.1,1294.7,605.3,0,0,0,-2640
2020/6/9,4時,77531.6,5501,285,7691.9,64332.4,1291.7,554.6,0,96,0,-2220
2020/6/9,5時,76753.2,5504,283,7207.9,62950.5,1294.7,556.1,0,2037,0,-3080
2020/6/9,6時,78810.9,5505,282,6634.9,60548.1,1311.7,510.1,0,8316.1,0,-4301
2020/6/9,7時,85841.1,5506,281,6315.9,59244.7,1313.7,497.3,0,17274.5,0,-4600
2020/6/9,8時,100155.5,5503,282,6237.9,61508.2,1309,502.7,0,26591.7,0,-1782
2020/6/9,9時,111956.5,5485,280,6452.9,64591.9,1305,492.7,0,33573,0,-222
2020/6/9,10時,116829.1,5418,281,6321.9,66111.3,1300,529.5,0,37421.4,0,-555
2020/6/9,11時,119694.4,5436,278,6154.9,67780,1301,544.3,0,39183.2,0,-977
2020/6/9,12時,116179.2,5463,277,5879.9,66412.7,1310,595.3,0,38475.3,0,-2237
2020/6/9,13時,121559,5488,280,6369.9,72272.8,1310,592.2,0,35810.1,0,-560
2020/6/9,14時,121826.3,5499,280,7157.9,76273.9,1296,609,0,30633.5,0,78
2020/6/9,15時,119623.9,5497,279,8093.9,79048.8,1284,711.1,0,23145.1,0,1562
2020/6/9,16時,117725,5499,280,9609.9,81396.2,1282,738.5,0,15109.4,0,3806
2020/6/9,17時,111120.6,5496,280,9929.9,82230.2,1300,671.7,0,6782.8,0,4438
2020/6/9,18時,106773.7,5495,284,10326.9,82785.4,1306,613.4,0,1188,0,4770
2020/6/9,19時,104462.4,5496,283,10285.9,82671.1,1301,574.5,0,26.9,0,3821
2020/6/9,20時,99189.7,5497,281,9377.9,80559.9,1299.7,548.2,0,0,0,1623
2020/6/9,21時,93350.3,5503,279,8267.9,76763.7,1302.7,526,0,0,0,714
2020/6/9,22時,88742.1,5502,280,7414.9,73599.1,1309.7,537.4,0,0,0,97
2020/6/9,23時,83918.6,5502,278,6890.9,69395.5,1310.7,560.5,0,0,0,-16
2020/6/10,0時,77735.7,5503,278,6364.9,65099.5,1309.7,571.6,0,0,0,-1392
2020/6/10,1時,74191.1,5501,277,6232.9,63232,1305.7,573.5,0,0,0,-2924
2020/6/10,2時,74574.4,5505,277,6430.9,63380.3,1305.7,592.5,0,0,0,-2910
2020/6/10,3時,77131.4,5503,278,7064.9,64276.5,1284.7,571.3,0,0,0,-1855
2020/6/10,4時,78191.5,5501,277,7135.9,64837.6,1294.7,559.3,0,108,0,-1518
2020/6/10,5時,77701.3,5504,275,6660.9,62561,1282.7,514.7,0,2214,0,-1310
2020/6/10,6時,79990.3,5503,275,6799.9,59169.7,1293.7,404.7,0,8228.3,0,-1681
2020/6/10,7時,87564.6,5506,274,6502.9,58938.6,1289.7,337.5,0,16219.9,0,-1510
2020/6/10,8時,101901.4,5502,275,6655.9,66224.9,1289,350.3,0,23093.3,0,-1487
2020/6/10,9時,113010.6,5509,274,7184.9,70354.7,1270,448.9,0,28312.1,0,-346
2020/6/10,10時,117772.4,5506,274,7090.9,71489.8,1268,555.6,0,32014.1,0,-429
2020/6/10,11時,120710.3,5504,275,7160.9,72961,1273,710.7,0,33342.7,0,-519
2020/6/10,12時,116752,5501,272,6411.9,71219.8,1282,816.3,0,32369,0,-1120
2020/6/10,13時,121899.5,5502,271,7358.9,76279.8,1269,868.9,0,29767.9,0,584
2020/6/10,14時,122214,5503,272,8398.9,79039.1,1266,921.8,0,25008.2,0,1805
2020/6/10,15時,119803.6,5500,272,9604.9,80764.4,1270,868.4,0,18912.9,0,2616
2020/6/10,16時,117870.6,5499,271,10599.9,84109.1,1282,832.3,0,11406.3,0,3863
2020/6/10,17時,111128.8,5500,273,10493.9,84212.8,1283,853.2,0,4754.9,0,3759
2020/6/10,18時,107547.4,5500,276,10591.9,84829.8,1296,856.5,0,779.2,0,3417
2020/6/10,19時,105161.7,5503,275,10445.9,84235.4,1294,767.5,0,18.9,0,2619
2020/6/10,20時,100012.5,5502,275,9352.9,81866.5,1295.7,716.4,0,0,0,998
2020/6/10,21時,94652.1,5502,278,8162.9,78244.2,1297.7,734.3,0,0,0,436
2020/6/10,22時,90428.4,5499,276,7712.9,74747.3,1299.7,705.5,0,0,0,193
2020/6/10,23時,85791.8,5508,277,7523.9,70384.9,1299.7,735.3,0,0,0,68
2020/6/11,0時,79899.5,5507,273,7663.9,66315.7,1300.3,833.6,0,0,0,-1996
2020/6/11,1時,76248.8,5508,273,7465.9,65883.1,1299.3,811.5,0,0,0,-4994
2020/6/11,2時,76606.3,5507,274,7531.9,66126.6,1301.3,854.5,0,0,0,-4984
2020/6/11,3時,78951.7,5507,274,7915.9,67091.4,1302.3,869.1,0,0,0,-4008
2020/6/11,4時,79882.2,5504,273,8097.9,67020.5,1303.3,853.5,0,79,0,-3247
2020/6/11,5時,79117.5,5509,273,7872.9,65635.8,1299.3,893.5,0,1336,0,-3700
2020/6/11,6時,82039.2,5512,272,7845.9,64921,1301.3,955.1,0,4537.9,0,-3308
2020/6/11,7時,91047.4,5510,274,7767.9,67410,1296.3,992.7,0,8697.5,0,-901
2020/6/11,8時,106226.3,5510,272,7851.9,76722.3,1270.6,961.5,0,12770,0,868
2020/6/11,9時,117557.1,5511,270,8364.9,83657.8,1270.6,957.1,0,14769.7,0,2748
2020/6/11,10時,120575,5508,272,8697.9,85706.4,1276.6,1059.3,0,14878.8,0,3183
2020/6/11,11時,122199.5,5510,269,8715.9,86925.4,1273.6,1123,0,14489.6,0,3895
2020/6/11,12時,117761.5,5510,272,8074.9,85816.3,1282.6,1227.2,0,13089.5,0,2485
2020/6/11,13時,120551.7,5511,271,9237.9,87648,1273.6,1252,0,9838.2,0,5513
2020/6/11,14時,119121.2,5507,272,9734.9,87967,1274.6,1275.1,0,6724.6,0,6364
2020/6/11,15時,115847.7,5509,272,10449.9,87964.2,1277.6,1131.9,0,4111.1,0,5125
2020/6/11,16時,114064.9,5507,274,11217.9,87454.4,1277.6,1088,0,2442,0,4805
2020/6/11,17時,109511.2,5506,274,11213.9,85678.4,1285.6,1127.2,0,1185.1,0,3239
2020/6/11,18時,107042.8,5507,275,11248.9,84649.8,1294.6,1013.7,0,369.8,0,2689
2020/6/11,19時,103644.2,5507,275,11154.9,83117.2,1288.6,991.6,0,13.9,0,1295
2020/6/11,20時,98629.6,5511,275,10606.9,79298.5,1284.3,1144.9,0,0,0,503
2020/6/11,21時,93496.9,5506,275,9911.9,75083.5,1284.3,1117.2,0,0,0,323
2020/6/11,22時,89233.2,5509,274,9691.9,71393.9,1284.3,1165.1,0,0,0,-90
2020/6/11,23時,84988,5503,273,9616.9,67456.2,1293.3,1267.6,0,0,0,-425
2020/6/12,0時,79269.6,5505,270,9163.9,63796.5,1307.3,1298.9,0,0,0,-2069
2020/6/12,1時,75866.6,5506,271,9339.9,61622.5,1309.3,1247.9,0,0,0,-3424
2020/6/12,2時,76377.8,5506,272,9545.9,62673.3,1307.3,1071.3,0,0,0,-3994
2020/6/12,3時,78894.1,5512,269,9865.9,63595,1311.3,927.9,0,0,0,-2589
2020/6/12,4時,79731.4,5506,272,9996.9,63849.2,1313.3,834,0,68,0,-2109
2020/6/12,5時,79026.9,5506,271,9664.9,62437.8,1307.3,813.9,0,1395,0,-2362
2020/6/12,6時,81292.2,5509,272,9517.9,61735.3,1311.3,696.3,0,4776.4,0,-2517
2020/6/12,7時,88547.4,5509,274,9442.9,63787.7,1309.3,521.7,0,9085.8,0,-1379
2020/6/12,8時,101724.6,5510,277,9497.9,70759.9,1301.6,500.9,0,14171.3,0,-295
2020/6/12,9時,112421.2,5506,277,9732.9,75221.6,1288.6,587.2,0,19317.9,0,489
2020/6/12,10時,116241.7,5504,276,9783.9,75271.5,1264.6,624.5,0,23033.2,0,477
2020/6/12,11時,118477.5,5506,274,9797.9,75684.6,1257.6,644.5,0,25004.9,0,312
2020/6/12,12時,116223.6,5505,275,9051.9,73407,1261.6,735.6,0,26178.5,0,-189
2020/6/12,13時,121109.1,5505,277,9358.9,78365.5,1245.6,796.4,0,23920.7,0,1633
2020/6/12,14時,121518.5,5503,275,9909.9,80473.5,1244.6,845.5,0,19875,0,3386
2020/6/12,15時,118925.7,5506,277,10618.9,83065.3,1244.6,884.6,0,13304.3,0,4027
2020/6/12,16時,116673.1,5508,277,11641.9,85361.7,1241.6,791.5,0,7652.4,0,4199
2020/6/12,17時,110681,5507,277,11923.9,84888.5,1256.6,747.9,0,2919.1,0,3165
2020/6/12,18時,107870.7,5506,280,12071.9,84509.9,1258.6,827,0,489.3,0,2932
